Student_ID,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Enrollment_Date,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,Completed,Assignment_Submission_Rate
STU116685,Male,25,HighSchool,Employed,Lucknow,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,24.0,93.8,0,6.9,0,2,4.5,5,5,4,68.0,70.3,66.4,2,,Credit Card,1,0,3827.0,39.0,1,2,3.6,0,50.0
STU116686,Male,26,PhD,Employed,Delhi,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,35.0,68.0,1,0.5,19,3,7.4,7,2,6,65.3,64.9,69.0,4,,NetBanking,1,0,5364.0,93.0,1,2,2.0,0,77.78
STU116687,Male,25,Bachelor,Student,Ahmedabad,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,28.0,96.1,4,0.5,0,7,10.0,6,4,2,75.9,90.6,74.2,2,,Credit Card,1,1,3674.0,90.0,2,1,4.2,1,60.0
STU116688,Female,17,HighSchool,Self-Employed,Ahmedabad,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,47.0,67.9,2,0.5,1,8,7.5,5,5,1,86.8,84.7,58.0,3,,UPI,1,0,4264.0,62.0,3,0,4.3,1,50.0
STU116689,Female,30,Bachelor,Employed,Vadodara,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,38.0,68.0,2,0.5,3,9,5.1,5,5,2,73.2,69.5,57.3,3,2025-03-03,Debit Card,1,0,5602.0,49.0,2,1,5.0,1,50.0
STU116690,Female,19,Master,Student,Lucknow,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,36.0,52.8,2,5.2,9,4,7.9,6,4,4,67.8,38.7,56.4,4,2024-12-06,Free,0,0,0.0,59.0,3,2,4.0,1,60.0
STU116691,Female,28,Master,Employed,Nagpur,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,4,17.0,76.9,3,4.0,8,5,3.0,6,3,2,58.7,64.2,66.1,2,,Credit Card,1,0,2982.0,89.0,1,0,4.7,1,66.67
STU116692,Male,24,Bachelor,Employed,Kolkata,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,4,35.0,79.6,3,8.4,5,9,6.7,5,5,5,78.4,72.2,61.5,2,2024-06-09,Free,0,0,0.0,68.0,1,0,4.5,0,50.0
STU116693,Female,33,Bachelor,Employed,Surat,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,36.0,87.1,2,7.7,0,6,4.6,4,6,3,84.2,76.4,58.3,1,2023-04-12,NetBanking,1,0,3636.0,64.0,2,0,5.0,1,40.0
STU116694,Male,17,Master,Employed,Mumbai,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,27.0,7.7,1,0.5,5,8,6.3,6,4,3,62.6,40.1,40.7,1,,Scholarship,0,0,2086.0,98.0,1,3,4.7,0,60.0
STU116695,Male,25,Master,Employed,Kolkata,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,38.0,74.4,3,2.8,2,5,8.8,6,4,4,82.7,75.7,65.8,6,2024-09-06,Credit Card,1,0,3727.0,79.0,2,1,4.3,0,60.0
STU116696,Female,22,Bachelor,Employed,Bhopal,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,6,41.0,89.2,3,5.1,9,4,3.9,7,3,5,85.6,67.2,76.6,4,2024-11-01,Credit Card,1,0,3486.0,64.0,1,0,4.4,1,70.0
STU116697,Male,17,Master,Student,Nagpur,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,27.0,85.1,6,7.6,1,8,8.5,7,2,7,87.0,63.5,75.0,3,,Debit Card,1,0,7001.0,100.0,2,1,4.0,1,77.78
STU116698,Female,22,Bachelor,Student,Bhopal,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,4,33.0,69.7,2,5.0,17,6,5.6,7,3,2,62.1,49.5,68.9,2,,NetBanking,1,0,3151.0,66.0,1,0,3.4,0,70.0
STU116699,Male,29,Bachelor,Employed,Ahmedabad,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,51.0,34.5,0,8.7,4,4,7.4,7,3,3,81.5,66.3,57.4,0,,Debit Card,1,0,3909.0,53.0,7,1,5.0,0,70.0
STU116700,Female,37,Master,Employed,Bengaluru,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,39.0,70.0,4,0.5,3,4,8.2,5,5,5,68.4,51.9,57.1,0,2024-09-06,UPI,1,1,3035.0,100.0,3,1,4.6,0,50.0
STU116701,Male,22,Master,Employed,Hyderabad,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,16.0,81.8,3,0.5,2,6,8.4,3,7,4,100.0,77.4,50.5,1,,UPI,1,0,6102.0,76.0,6,0,4.8,1,30.0
STU116702,Female,17,Bachelor,Student,Jaipur,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,32.0,63.9,3,0.5,0,5,5.2,6,4,1,83.0,100.0,63.4,2,,UPI,1,1,4039.0,61.0,5,0,5.0,1,60.0
STU116703,Female,21,HighSchool,Employed,Indore,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,28.0,38.7,2,0.5,3,5,8.0,4,6,3,60.4,66.7,40.9,1,2024-01-03,Free,0,0,0.0,63.0,2,0,4.8,0,40.0
STU116704,Female,24,Bachelor,Student,Bhopal,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,25.0,82.4,2,0.5,0,5,7.4,3,7,1,88.1,75.9,50.6,1,,UPI,1,1,4056.0,36.0,1,1,5.0,1,30.0
STU116705,Male,27,HighSchool,Employed,Pune,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,60.0,27.1,3,7.5,3,4,5.6,5,5,7,75.4,79.7,43.5,2,2024-12-11,UPI,1,0,4539.0,66.0,0,2,3.3,0,50.0
STU116706,Male,36,Bachelor,Employed,Surat,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,24.0,41.5,5,11.9,9,8,9.1,5,5,6,52.4,74.2,48.2,0,,Free,0,0,0.0,60.0,0,2,5.0,1,50.0
STU116707,Female,28,Master,Student,Ahmedabad,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,17.0,65.9,2,0.9,2,7,7.9,4,6,4,55.1,58.2,50.0,1,,Credit Card,1,0,4541.0,60.0,2,0,3.7,1,40.0
STU116708,Female,24,Bachelor,Employed,Mumbai,Mobile,Low,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,16.0,52.7,2,0.5,2,1,5.3,4,5,2,74.6,53.7,45.1,2,2024-11-11,UPI,1,0,4862.0,48.0,3,2,3.6,0,44.44
STU116709,Male,17,HighSchool,Student,Hyderabad,Laptop,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,37.0,35.0,0,0.5,2,6,10.0,3,7,9,59.0,54.6,33.0,2,,Credit Card,1,0,4714.0,96.0,3,1,4.8,0,30.0
STU116710,Male,29,Bachelor,Student,Bengaluru,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,28.0,92.4,0,0.5,3,3,2.7,4,6,0,87.3,68.0,59.7,3,2024-09-02,Free,0,0,0.0,33.0,2,3,3.9,0,40.0
STU116711,Male,22,Bachelor,Student,Indore,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,26.0,72.8,1,0.8,1,8,5.6,6,4,3,60.9,84.8,65.7,5,,UPI,1,0,4613.0,86.0,3,0,2.3,0,60.0
STU116712,Female,33,Bachelor,Student,Delhi,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,8,32.0,53.3,5,4.3,24,6,8.3,5,5,3,62.0,79.9,52.7,4,,UPI,1,1,3585.0,66.0,2,1,3.7,1,50.0
STU116713,Female,26,Bachelor,Student,Bhopal,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,9,16.0,44.3,4,0.5,6,3,6.9,6,4,5,70.4,84.6,55.8,1,,Free,0,0,0.0,69.0,0,3,4.5,1,60.0
STU116714,Female,27,Diploma,Employed,Jaipur,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,22.0,81.3,3,0.5,3,6,6.1,5,5,4,66.1,39.0,60.4,1,2024-04-03,Credit Card,1,0,3617.0,56.0,3,1,4.5,0,50.0
STU116715,Male,39,Master,Employed,Bhopal,Mobile,Low,C108,Excel for Business,Business,Beginner,25,4.1,5,57.0,38.5,0,1.6,0,5,2.9,5,5,3,52.1,45.2,45.7,2,,UPI,1,0,3529.0,84.0,1,0,5.0,1,50.0
STU116716,Female,18,Master,Unemployed,Bengaluru,Laptop,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,19.0,69.0,2,0.5,15,9,8.9,4,6,2,69.2,64.7,51.4,2,2024-05-09,Free,0,0,0.0,53.0,1,1,4.4,0,40.0
STU116717,Male,28,Master,Student,Bengaluru,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,6,43.0,71.4,3,0.5,5,6,8.2,7,3,5,79.3,82.8,71.1,5,,NetBanking,1,0,3883.0,86.0,2,0,4.2,1,70.0
STU116718,Male,19,Bachelor,Employed,Chennai,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,39.0,75.1,0,6.8,18,12,6.9,4,6,3,59.5,55.6,53.1,2,2023-09-12,UPI,1,0,4601.0,68.0,1,0,4.2,1,40.0
STU116719,Female,31,Diploma,Student,Nagpur,Mobile,Low,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,28.0,49.7,3,1.2,5,7,9.7,8,2,7,78.6,35.8,67.2,1,,UPI,1,0,4126.0,65.0,1,1,5.0,0,80.0
STU116720,Female,32,Bachelor,Employed,Bengaluru,Mobile,Low,C108,Excel for Business,Business,Beginner,25,4.1,3,37.0,76.2,1,0.5,13,2,0.0,3,7,6,95.2,41.4,46.7,0,,Credit Card,1,0,3414.0,70.0,2,2,3.4,0,30.0
STU116721,Female,25,Master,Student,Kolkata,Laptop,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,37.0,50.5,0,0.5,0,9,7.5,7,3,1,66.7,75.3,63.5,3,,UPI,1,0,3329.0,34.0,2,1,2.2,1,70.0
STU116722,Male,39,HighSchool,Student,Nagpur,Mobile,Low,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,38.0,69.6,3,6.7,5,2,6.7,5,5,4,79.3,52.7,57.0,3,,UPI,1,0,4729.0,22.0,1,2,3.0,0,50.0
STU116723,Female,23,Bachelor,Student,Vadodara,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,44.0,69.8,1,5.7,11,4,9.6,6,4,5,73.5,35.4,62.2,3,,UPI,1,1,4252.0,64.0,1,0,3.4,1,60.0
STU116724,Female,17,Bachelor,Student,Hyderabad,Mobile,Low,C107,Statistics for Data Science,Math,Intermediate,50,4.2,8,31.0,14.7,1,6.2,1,10,7.0,3,7,3,83.9,64.8,26.4,1,,NetBanking,1,0,4331.0,55.0,1,0,4.0,0,30.0
STU116725,Female,33,HighSchool,Employed,Ahmedabad,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,12.0,41.3,1,0.5,8,3,5.7,3,6,2,68.3,87.8,36.8,1,,UPI,1,0,6170.0,83.0,1,2,5.0,0,33.33
STU116726,Male,20,Bachelor,Employed,Jaipur,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,7,19.0,53.6,0,0.8,0,2,0.5,4,6,4,58.6,54.2,45.5,2,,Free,0,0,0.0,90.0,1,1,5.0,0,40.0
STU116727,Male,29,HighSchool,Student,Delhi,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,25.0,72.6,1,3.9,1,4,6.8,7,3,3,86.1,86.4,71.7,4,,UPI,1,0,3258.0,64.0,1,2,3.7,1,70.0
STU116728,Female,21,Diploma,Student,Delhi,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,28.0,69.4,1,0.5,1,7,6.9,7,3,1,54.3,83.0,70.4,2,,UPI,1,1,3338.0,60.0,2,1,2.9,1,70.0
STU116729,Female,24,Master,Student,Hyderabad,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,36.0,69.5,2,0.5,10,6,6.7,8,1,5,74.9,60.3,75.3,2,,NetBanking,1,0,4678.0,100.0,6,1,5.0,0,88.89
STU116730,Female,17,Bachelor,Employed,Chennai,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,24.0,68.0,2,3.3,0,5,7.6,3,7,4,65.9,71.8,45.4,3,2023-09-12,UPI,1,0,6284.0,52.0,3,2,5.0,0,30.0
STU116731,Female,19,Bachelor,Employed,Ahmedabad,Mobile,Low,C101,Python Basics,Programming,Beginner,45,4.6,5,28.0,66.5,1,2.1,32,1,5.7,7,3,1,71.0,79.7,69.3,0,,Free,0,0,0.0,70.0,0,1,3.8,0,70.0
STU116732,Female,39,Bachelor,Employed,Bhopal,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,9,32.0,54.3,2,5.9,7,7,8.9,4,6,8,100.0,56.0,45.8,2,2025-03-04,UPI,1,0,4276.0,89.0,6,2,5.0,0,40.0
STU116733,Male,36,HighSchool,Student,Mumbai,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,30.0,72.2,2,0.5,8,6,4.1,6,4,4,62.7,70.6,64.8,3,,Debit Card,1,0,5299.0,81.0,3,0,4.7,1,60.0
STU116734,Male,21,Master,Employed,Bengaluru,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,36.0,55.8,0,4.9,18,3,5.1,6,4,1,83.6,70.4,59.1,2,,Free,0,0,0.0,74.0,2,0,4.1,1,60.0
STU116735,Male,27,Master,Employed,Surat,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,24.0,54.9,2,10.8,10,0,4.8,4,6,3,67.3,58.7,46.1,1,,UPI,1,0,4982.0,66.0,3,2,3.5,0,40.0
STU116736,Female,19,Bachelor,Student,Chennai,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,44.0,40.1,3,0.5,10,4,5.7,5,5,2,68.2,48.7,46.5,3,,Scholarship,0,0,2870.0,67.0,4,1,5.0,0,50.0
STU116737,Female,23,Bachelor,Employed,Jaipur,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,8,33.0,77.7,4,6.1,15,6,3.3,6,4,5,91.3,67.8,66.6,2,2024-02-11,UPI,1,0,3425.0,59.0,2,2,3.6,1,60.0
STU116738,Female,23,Diploma,Employed,Indore,Mobile,Low,C108,Excel for Business,Business,Beginner,25,4.1,3,49.0,72.6,2,0.5,3,3,3.8,7,3,4,62.4,47.0,69.8,6,2024-03-09,Free,0,0,0.0,43.0,1,0,3.5,1,70.0
STU116739,Male,26,PhD,Self-Employed,Chennai,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,29.0,76.5,3,0.5,2,2,5.5,3,7,5,68.6,85.3,49.0,0,2025-03-02,Scholarship,0,0,3201.0,52.0,3,0,4.5,0,30.0
STU116740,Female,31,Master,Student,Delhi,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,38.0,63.5,1,0.5,6,4,4.1,8,2,4,93.7,71.6,73.8,0,,Credit Card,1,0,3356.0,65.0,1,1,4.8,1,80.0
STU116741,Female,35,PhD,Self-Employed,Delhi,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,7,41.0,52.2,6,1.2,7,6,6.7,6,4,3,80.4,94.7,59.0,1,2024-10-03,UPI,1,0,3515.0,62.0,3,0,3.6,1,60.0
STU116742,Female,20,Bachelor,Employed,Vadodara,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,2,25.0,58.1,1,0.5,2,7,7.2,5,5,5,71.7,68.2,53.8,3,2025-09-07,UPI,1,0,3017.0,40.0,3,0,3.7,0,50.0
STU116743,Female,23,Master,Student,Ahmedabad,Tablet,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,23.0,39.8,3,0.5,13,7,5.0,3,6,1,100.0,85.7,36.2,2,,UPI,1,0,5871.0,68.0,0,0,3.7,1,33.33
STU116744,Female,31,HighSchool,Student,Hyderabad,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,37.0,80.3,1,9.5,7,8,7.7,5,5,2,74.5,70.4,61.6,4,,NetBanking,1,0,2992.0,62.0,3,0,5.0,1,50.0
STU116745,Male,17,Master,Employed,Vadodara,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,34.0,85.8,3,1.5,1,1,8.2,5,5,5,87.6,66.7,63.4,5,2025-11-08,Credit Card,1,0,5123.0,40.0,1,1,3.5,1,50.0
STU116746,Female,24,Bachelor,Employed,Vadodara,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,33.0,86.3,2,6.8,0,8,5.6,4,6,2,55.3,62.4,57.3,4,,UPI,1,0,4369.0,100.0,2,2,4.5,1,40.0
STU116747,Male,24,Bachelor,Employed,Lucknow,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,27.0,67.2,3,3.0,34,3,4.8,6,4,3,59.5,90.7,64.1,1,,Credit Card,1,0,5471.0,74.0,4,1,4.5,0,60.0
STU116748,Female,31,Bachelor,Student,Nagpur,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,45.0,43.0,3,10.6,5,7,3.5,3,7,3,74.1,76.0,36.9,5,2025-11-02,UPI,1,0,3427.0,59.0,1,3,3.6,1,30.0
STU116749,Other,18,Diploma,Student,Chennai,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,21.0,30.6,2,3.4,2,3,7.8,6,4,3,71.0,85.4,51.0,2,,Credit Card,1,0,4434.0,66.0,1,1,5.0,0,60.0
STU116750,Female,22,Bachelor,Self-Employed,Nagpur,Laptop,Low,C101,Python Basics,Programming,Beginner,45,4.6,6,37.0,88.5,1,4.2,6,3,7.0,5,5,3,72.3,68.6,64.4,3,2025-04-09,UPI,1,0,4413.0,99.0,3,1,4.1,1,50.0
STU116751,Male,29,Diploma,Employed,Indore,Mobile,Low,C101,Python Basics,Programming,Beginner,45,4.6,8,29.0,25.6,3,13.0,12,6,9.0,5,5,4,72.1,87.1,43.3,0,2025-04-10,Free,0,1,0.0,80.0,3,3,3.1,1,50.0
STU116752,Female,18,Bachelor,Employed,Mumbai,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,41.0,84.6,4,4.3,8,4,3.0,4,6,2,87.0,54.2,56.3,1,2024-09-03,Free,0,1,0.0,54.0,5,0,5.0,1,40.0
STU116753,Male,25,Bachelor,Student,Delhi,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,8,34.0,90.7,5,0.8,3,5,6.1,4,6,3,49.3,80.0,59.7,1,,UPI,1,1,5220.0,94.0,3,0,4.8,1,40.0
STU116754,Male,29,Master,Employed,Ahmedabad,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,46.0,54.6,0,0.5,0,6,8.0,7,3,2,82.9,69.5,64.6,0,,Free,0,0,0.0,100.0,4,0,2.7,1,70.0
STU116755,Male,21,Diploma,Unemployed,Vadodara,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,1,24.0,43.0,1,10.2,3,5,8.8,6,4,5,90.1,69.6,54.5,2,,Free,0,0,0.0,31.0,1,1,4.0,1,60.0
STU116756,Male,19,Bachelor,Employed,Hyderabad,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,22.0,43.2,5,0.5,3,5,6.1,7,3,1,87.1,73.3,60.8,3,2024-11-07,Free,0,0,0.0,74.0,0,2,4.4,0,70.0
STU116757,Male,36,Bachelor,Employed,Jaipur,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,1,15.0,10.9,2,0.5,4,2,10.0,2,8,5,65.6,57.0,18.7,2,2024-07-12,UPI,1,0,6094.0,61.0,1,0,3.3,1,20.0
STU116758,Female,27,HighSchool,Student,Hyderabad,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,32.0,86.6,0,3.3,10,3,7.4,4,6,4,66.2,72.3,57.9,0,2025-02-07,Free,0,1,0.0,70.0,1,2,4.5,0,40.0
STU116759,Male,22,Diploma,Student,Indore,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,33.0,82.7,0,7.0,2,3,10.0,5,5,2,67.4,65.5,62.2,2,,UPI,1,0,5251.0,55.0,3,1,3.0,0,50.0
STU116760,Male,30,Master,Unemployed,Kolkata,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,9.0,73.6,0,7.4,7,4,5.9,3,7,2,76.5,91.8,48.3,1,,Free,0,0,0.0,83.0,1,0,4.2,1,30.0
STU116761,Male,25,Master,Student,Jaipur,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,8,62.0,91.1,2,7.7,1,9,6.1,7,3,8,69.0,76.6,77.7,2,2025-09-09,Credit Card,1,1,3470.0,95.0,1,1,5.0,0,70.0
STU116762,Female,23,Bachelor,Student,Kolkata,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,40.0,78.6,1,11.1,15,10,8.2,4,6,6,71.0,60.1,54.5,4,,UPI,1,1,3482.0,46.0,4,1,5.0,0,40.0
STU116763,Female,33,HighSchool,Employed,Jaipur,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,2,38.0,51.4,0,2.9,2,3,3.8,2,8,1,76.6,71.5,33.6,1,2024-02-09,UPI,1,0,3343.0,100.0,2,0,5.0,1,20.0
STU116764,Female,38,Bachelor,Employed,Ahmedabad,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,34.0,59.3,4,5.8,0,8,8.6,6,4,4,75.8,100.0,61.7,1,,Credit Card,1,0,3478.0,71.0,1,0,5.0,1,60.0
STU116765,Female,19,Master,Student,Surat,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,27.0,48.3,4,8.7,9,6,7.5,6,3,4,72.9,60.2,55.9,2,,UPI,1,0,4951.0,49.0,4,2,4.7,0,66.67
STU116766,Male,26,Bachelor,Student,Lucknow,Mobile,Low,C101,Python Basics,Programming,Beginner,45,4.6,5,28.0,30.1,1,0.9,1,5,5.1,3,7,7,74.9,66.9,31.9,5,,Debit Card,1,0,4081.0,96.0,4,1,4.2,1,30.0
STU116767,Male,17,Master,Employed,Surat,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,32.0,44.4,2,1.2,3,4,2.7,5,5,6,94.5,63.5,48.7,1,,UPI,1,0,4144.0,90.0,1,1,4.3,0,50.0
STU116768,Female,17,Master,Self-Employed,Indore,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,30.0,30.4,2,0.5,10,2,6.0,4,6,1,53.9,74.9,38.4,3,2023-07-12,NetBanking,1,0,4972.0,59.0,1,1,5.0,1,40.0
STU116769,Female,33,Master,Employed,Indore,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,4,25.0,81.4,2,3.1,4,6,5.5,5,5,2,60.9,46.3,60.8,2,2025-05-08,Free,0,0,0.0,100.0,1,1,5.0,1,50.0
STU116770,Male,32,Master,Employed,Ahmedabad,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,7,54.0,81.9,4,16.1,1,6,7.7,5,5,7,94.2,79.8,62.7,1,2025-05-04,Scholarship,0,0,493.0,83.0,3,0,3.5,1,50.0
STU116771,Female,23,Master,Student,Ahmedabad,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,44.0,74.6,2,0.5,3,8,8.5,3,7,5,65.4,71.0,47.7,2,,Credit Card,1,1,3872.0,62.0,2,3,3.6,1,30.0
STU116772,Male,17,Bachelor,Employed,Hyderabad,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,8,36.0,60.7,2,0.5,3,5,10.0,6,4,3,77.7,67.2,60.6,2,2025-08-07,Scholarship,0,1,462.0,75.0,1,0,4.2,0,60.0
STU116773,Female,31,Bachelor,Employed,Jaipur,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,27.0,31.1,2,0.5,3,6,4.9,6,4,3,81.6,64.1,50.1,3,2024-06-07,Debit Card,1,0,4328.0,49.0,2,0,5.0,1,60.0
STU116774,Female,25,Bachelor,Employed,Jaipur,Laptop,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,1,35.0,65.8,4,0.5,5,3,4.4,4,5,2,64.2,60.8,50.1,3,,Debit Card,1,0,6573.0,66.0,2,2,3.9,0,44.44
STU116775,Male,29,Bachelor,Student,Ahmedabad,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,43.0,42.2,2,6.0,1,5,7.0,4,6,5,75.6,71.8,42.4,0,,Scholarship,0,0,2530.0,38.0,1,0,4.0,0,40.0
STU116776,Male,25,Master,Employed,Nagpur,Laptop,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,21.0,26.2,1,0.5,9,4,6.4,3,7,3,77.8,72.4,30.8,4,2025-02-10,Free,0,0,0.0,76.0,3,0,3.6,0,30.0
STU116777,Female,33,HighSchool,Student,Bhopal,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,14.0,70.8,1,3.7,7,6,5.1,6,3,4,83.0,43.6,63.0,6,,UPI,1,0,4086.0,53.0,4,2,3.4,1,66.67
STU116778,Female,30,Master,Employed,Hyderabad,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,7.0,55.2,2,3.3,10,9,5.0,3,7,1,60.0,72.6,41.0,1,,UPI,1,1,4565.0,88.0,3,0,4.4,1,30.0
STU116779,Male,31,Bachelor,Employed,Delhi,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,29.0,68.6,4,0.5,2,6,6.8,6,4,7,82.3,56.5,62.8,4,2025-07-04,UPI,1,0,4672.0,87.0,0,0,4.6,1,60.0
STU116780,Female,30,Bachelor,Employed,Nagpur,Mobile,Low,C101,Python Basics,Programming,Beginner,45,4.6,3,39.0,42.9,0,0.5,9,4,5.8,8,2,3,58.1,54.4,65.7,1,,UPI,1,0,4530.0,42.0,1,0,4.0,0,80.0
STU116781,Female,38,Bachelor,Employed,Ahmedabad,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,2,31.0,80.8,1,1.5,7,3,3.9,4,6,4,73.0,51.8,54.9,2,2025-05-06,UPI,1,0,3560.0,75.0,2,0,2.7,1,40.0
STU116782,Female,25,Bachelor,Employed,Ahmedabad,Laptop,Low,C108,Excel for Business,Business,Beginner,25,4.1,7,46.0,93.7,2,1.0,3,8,5.0,5,5,0,90.9,66.2,66.1,2,,UPI,1,0,3504.0,65.0,3,1,4.5,1,50.0
